grid_id,lat,lon,freq,max_mag,avg_mag,avg_depth,gempa_in_radius_50,density
-7.9_128.4,-7.8090085985,128.4699631,2,4.650697847,4.5089885800000005,170.5,494,0.0056759341114899315
-7.9_128.5,-7.85013664625,128.5594223,4,4.764396111,4.5251364894999995,74.5,452,0.004412027985101337
-7.9_128.6,-7.855443956,128.67921635,2,4.7647683,4.614463145,59.5,405,0.0035999171826910006
-7.9_128.70000000000002,-7.8336794375,128.74819185,2,4.85199828,4.655022295,41.5,385,0.003472290046225111
-7.9_129.1,-7.853566646562663,129.17790730214844,3,4.736832972,4.609918857146339,48.0,129,0.0012505419180694197
-7.9_129.3,-7.80154705,129.3621674,1,5.45740374,5.45740374,57.0,121,0.0013213664158914786
-7.9_129.4,-7.8392558,129.42569,1,4.8698806,4.8698806,26.0,89,0.0009798302140596553
-7.9_129.9,-7.841082096,129.9203339,1,4.597217535,4.597217535,250.0,40,0.00046588853685358564
-7.9_130.1,-7.8909664,130.19568,1,4.1203186,4.1203186,13.0,42,0.0005234437379463771
-7.9_130.20000000000002,-7.8898592,130.21822,1,4.7805964,4.7805964,149.0,44,0.0005378145751203147
-7.9_130.4,-7.87659502,130.4201965,1,4.964089463,4.964089463,62.0,51,0.0006634793464540653
-7.9_130.6,-7.8333055755,130.6567904,2,5.132033,4.9218195730000005,63.0,49,0.0006394027844268754
-7.9_133.3,-7.80191946,133.3970947,1,4.588091656,4.588091656,137.0,5,8.351684886012068e-05
-8.0_102.7,-7.904055595,102.7321854,1,4.03954659,4.03954659,10.0,7,0.00011557115461004083
-8.0_103.60000000000001,-7.991995811,103.6012497,1,5.19310353,5.19310353,204.0,17,0.00015028270975703332
-8.0_103.9,-7.9396334,103.92123,1,5.3158504,5.3158504,26.0,41,0.00044676069765314184
-8.0_104.0,-7.9328205585,104.0713444,3,4.583665605,4.346890504,10.25,46,0.0006475859279417891
-8.0_104.10000000000001,-7.9881792065,104.18034745,2,4.645934669,4.5581496635,10.5,44,0.0007055118412433096
-8.0_104.2,-7.926280022,104.2968063,1,3.972894615,3.972894615,10.0,44,0.0007544579695157241
-8.0_104.30000000000001,-7.974887848,104.35012055,2,4.84315947,4.511091921,10.0,44,0.0006672012027925975
-8.0_104.5,-7.937163353,104.5316696,1,4.566527956,4.566527956,29.0,44,0.00046650686523627385
-8.0_105.0,-7.960833322999999,105.0441811,2,3.842745007,3.7031853535,113.5,23,0.0003121037803138907
-8.0_105.7,-7.958669901043213,105.71442795854492,2,3.816216716,3.57604524846425,16.0,177,0.0016333576722592162
-8.0_105.80000000000001,-7.964900494,105.8440628,1,3.565671614,3.565671614,10.0,243,0.0025545660059859737
-8.0_105.9,-7.9402608699999995,105.96868860000001,2,4.1196925,3.539826928,10.0,318,0.003691354192721491
-8.0_106.10000000000001,-7.951649346333333,106.15134809999999,3,4.2820836,3.5374250486666665,10.0,390,0.0038761485026158828
-8.0_106.30000000000001,-7.9288299005,106.333409375,4,3.908627771,3.63508641425,13.75,475,0.005051554412660989
-8.0_106.4,-7.9210550785,106.4708214,2,4.340530453,3.7500888020000005,16.0,556,0.006695330788411835
-8.0_106.5,-7.950859550125,106.5526704375,8,3.95654046,3.5859430555,14.75,635,0.007194288345331836
-8.0_106.60000000000001,-7.946831753958875,106.64564398769532,9,3.860144948,3.2508718066366025,28.333333333333332,808,0.008658567438552235
-8.0_106.7,-7.934252670847099,106.7265505108817,7,3.5015286887567894,3.1514611246597473,14.0,884,0.010247723387276107
-8.0_106.80000000000001,-7.947931061362492,106.85358476231399,21,5.4672121,3.1815073629790835,18.523809523809526,1117,0.012908563348357946
-8.0_106.9,-7.96387725088176,106.95820620718952,29,4.466785,3.2929362844967125,16.655172413793103,1359,0.0158617361778579
-8.0_107.0,-7.945924545586044,107.05115763600382,53,4.817662376,3.297215507314338,18.433962264150942,1386,0.018684614324347936
-8.0_107.10000000000001,-7.948017964923542,107.13547771691752,17,5.2075968,3.4079092367601445,27.352941176470587,1393,0.020934888282996326
-8.0_107.2,-7.944826957109344,107.26568506453188,31,4.17778752,3.444209194012464,22.225806451612904,1351,0.02205341638403197
-8.0_107.30000000000001,-7.959087947097561,107.34713557317073,41,4.813597655,3.303622172487805,29.097560975609756,1281,0.020975131135623694
-8.0_107.4,-7.963525295923063,107.43482543990885,15,4.377743615,3.2020588010993043,27.0,1279,0.018069615806023863
-8.0_107.5,-7.961078644,107.5114365,1,2.875945096,2.875945096,28.0,1414,0.015048475807091557
-8.0_107.60000000000001,-7.945062875512818,107.6757049350586,2,2.526464245484634,2.508655455242317,31.5,1261,0.011021888428209538
-8.0_107.7,-7.956435776399999,107.78606497999999,5,3.398350551,3.1310020966,35.8,862,0.011328014742950596
-8.0_107.80000000000001,-7.980313783615998,107.86953736522217,8,3.89352828,3.069375624467223,28.25,751,0.01220462798833755
-8.0_107.9,-7.95153503618029,107.9359132725586,15,4.843618642,3.2445139007257473,38.266666666666666,711,0.010787977170926088
-8.0_108.0,-7.959170411666666,108.03966580000001,6,7.20021234,3.750231326666667,33.0,669,0.009197153535151839
-8.0_108.10000000000001,-7.956777573,108.1247406,1,3.284806484,3.284806484,61.0,612,0.007105371506514565
-8.0_108.2,-7.953150590204427,108.24506505375977,6,4.97505941,3.2998282797022522,78.0,537,0.004519318931038973
-8.0_108.30000000000001,-7.9528509417206426,108.35396107038574,4,4.4063636,3.5261538620915656,77.5,292,0.003093823680083841
-8.0_108.4,-7.9522314,108.41013,1,4.6645555,4.6645555,32.0,245,0.00265521407176444
-8.0_108.5,-7.9347324,108.53749,1,5.8326898,5.8326898,258.0,200,0.0020883501919794064
-8.0_108.60000000000001,-7.971549034000001,108.65211489999999,2,4.23849404,3.604511079,81.5,199,0.002214437627675411
-8.0_108.7,-7.9711733,108.76268,1,4.0299914,4.0299914,81.0,228,0.002272112083775809
-8.0_108.80000000000001,-7.989152669999999,108.83586505,2,3.395736371,3.320540747,89.5,292,0.0025240970633798486
-8.0_108.9,-7.946567763999999,108.92987695,2,3.029570078,2.985530989,42.5,238,0.0020836889417795144
-8.0_109.0,-7.95751095,109.07576,2,4.3029622,3.7493748,79.0,253,0.0020907525240301482
-8.0_109.10000000000001,-7.939796448,109.1805725,1,5.658052328,5.658052328,10.0,192,0.0016856124686332086
-8.0_109.30000000000001,-7.9507594,109.373685,2,2.8492723,2.8296633,53.0,112,0.001189636769503234
-8.0_109.4,-7.936082137408448,109.41982588012695,2,4.2737579,3.5902349457706437,65.0,84,0.0009975007513097177
-8.0_109.60000000000001,-7.912392616,109.6655579,1,3.545318434,3.545318434,89.0,64,0.0007169876427065094
-8.0_109.7,-7.949654261,109.76197816666667,3,3.719954903,3.5523332853333334,101.66666666666667,64,0.0008082718538319633
-8.0_109.9,-7.962190468999999,109.9665602,3,3.372401545,3.079790383666667,91.66666666666667,113,0.001272789467234918
-8.0_110.10000000000001,-7.957352956,110.13907876666667,3,4.43328875,3.3923654619999994,47.0,274,0.002406048806897574
-8.0_110.2,-7.9751088405,110.23832525,2,2.988783,2.873061593,63.5,277,0.0036113080363277066
-8.0_110.30000000000001,-7.9666392328,110.37289886,5,3.977010636,2.34672795,16.4,285,0.005055734080541035
-8.0_110.4,-7.956515708264851,110.46469802598106,64,5.76378,2.500277366267563,13.615384615384615,271,0.00537272905348408
-8.0_110.5,-7.952301234383942,110.53329579077759,16,4.57745528,3.070618383491393,16.75,266,0.005104134556799217
-8.0_110.80000000000001,-7.953115,110.83484999999999,2,3.6010855,3.2869704,58.0,224,0.0017646987949698247
-8.0_111.2,-7.976839065551758,111.21260833740234,1,2.3485354069643045,2.3485354069643045,6.0,117,0.0012172943818740802
-8.0_111.30000000000001,-7.9562952515,111.3799286,2,4.59315922,4.228462628,132.0,133,0.0015689832656547783
-8.0_111.4,-7.935240920668213,111.46693061302084,3,4.4007352,3.2636858909292177,120.33333333333333,145,0.0017489982112620741
-8.0_111.5,-7.9428015,111.59972,1,3.4791868,3.4791868,10.0,164,0.0019684403711205598
-8.0_111.60000000000001,-7.9446125003489465,111.66838480291574,7,3.742697892,2.6038766228405303,29.428571428571427,161,0.0019988274450350096
-8.0_111.7,-7.969279050857177,111.75860595527344,2,3.005168478,2.7206169977139103,20.0,157,0.0019235465154394552
-8.0_111.80000000000001,-7.990690708,111.8139191,1,2.78671376,2.78671376,128.0,154,0.0018209045326925033
-8.0_111.9,-7.994425774,111.9468918,1,3.851296374,3.851296374,152.0,134,0.0015153122974829833
-8.0_112.0,-7.954020733,112.05001254999999,2,4.077013281,3.6659812905,91.5,110,0.0012781450491705175
-8.0_112.10000000000001,-7.955044739,112.1276342,2,3.536471083,3.2267700914999997,343.0,91,0.0010820189819048317
-8.0_112.2,-7.906480789,112.216835,1,4.786002333,4.786002333,180.0,76,0.0008901812710539073
-8.0_112.30000000000001,-7.986777759500001,112.31845275,2,2.8279272,2.756430646,112.0,79,0.0007751558063132806
-8.0_112.7,-7.960207462310791,112.7407455444336,1,2.152151811039495,2.152151811039495,15.0,72,0.0008548173358082859
-8.0_112.80000000000001,-7.9651918409565425,112.8471450659668,2,2.493869136,2.1730562836112908,62.0,73,0.0010241254025860921
-8.0_112.9,-7.9322406042499995,112.964192925,4,3.017627149,2.63039488825,52.25,81,0.0011214784313936714
-8.0_113.0,-7.94593811,113.0466309,1,2.623390516,2.623390516,11.0,86,0.0012003986209393124
-8.0_113.10000000000001,-7.934918403625488,113.10606384277344,1,2.795444585637791,2.795444585637791,10.0,90,0.001212451930155359
-8.0_113.2,-7.91959810256958,113.24031829833984,1,2.7405861549783097,2.7405861549783097,22.0,102,0.0012652280920684733
-8.0_113.30000000000001,-7.959335089324951,113.35677053723144,4,2.847767171,2.5453583928467207,13.0,102,0.0014449922489840077
-8.0_113.4,-7.970565334726563,113.43021757812501,5,3.3126732,2.9301710330304505,12.6,92,0.0014980485373359323
-8.0_113.5,-7.9720351515,113.55732169999999,2,3.043760835,2.7853984174999997,56.0,97,0.0015065124992097913
-8.0_113.60000000000001,-7.959258559333333,113.65132076666667,3,2.8452691,2.447921125,74.66666666666667,134,0.001527821534286604
-8.0_113.7,-7.931581974,113.7185516,1,2.914938039,2.914938039,136.0,156,0.0015652609066192844
-8.0_113.9,-7.973205566,113.9898148,1,2.349122681,2.349122681,16.0,238,0.0033069545638949737
-8.0_114.0,-7.924038887,114.03625869999999,2,3.403059173,3.0894878465,15.0,236,0.0032865859882057463
-8.0_114.10000000000001,-7.969392242438789,114.1762661740586,25,5.771456141,2.80968484406404,10.12,232,0.004068319344824296
-8.0_114.2,-7.970391800533614,114.22293773357832,19,3.9656712862104815,2.9043365123930998,10.157894736842104,230,0.004007708578919717
-8.0_114.30000000000001,-7.9191485643062745,114.35026932595215,4,3.32483411731755,2.9909054913293875,48.25,236,0.003252730071191676
-8.0_114.7,-7.977245262857143,114.72557831428571,7,4.072905902,2.929210692714286,15.0,267,0.0033025428227143293
-8.0_114.80000000000001,-7.973372936,114.8461456,1,2.997111039,2.997111039,10.0,278,0.003676990788474618
-8.0_114.9,-7.973744392,114.9529419,1,5.484944443,5.484944443,10.0,301,0.003716115980987493
-8.0_115.0,-7.997711658477783,115.0687255859375,1,3.2470091437575017,3.2470091437575017,12.0,335,0.004185117332755371
-8.0_115.30000000000001,-7.943871498,115.3218002,1,3.412380818,3.412380818,13.0,737,0.005190962551490258
-8.0_115.4,-7.958650760333334,115.47113896666667,3,3.533054316,3.098579445,16.666666666666668,760,0.007047935204353634
-8.0_115.5,-7.921030045,115.5631027,1,2.582479257,2.582479257,18.0,734,0.005402896744322043
-8.0_115.80000000000001,-7.947316647,115.8441925,1,4.708695619,4.708695619,21.0,535,0.0045189812797701645
-8.0_115.9,-7.982710050333334,115.94123586666667,3,4.607875448,4.00361556,216.33333333333334,729,0.005915374923091587
-8.0_116.0,-7.958912367333333,116.03990926666667,3,4.21469685,3.5987374856666663,201.33333333333334,689,0.005978627804667565
-8.0_116.10000000000001,-7.934758198,116.1393544,3,4.0259297,3.310371566666667,154.33333333333334,729,0.006036472052852773
-8.0_116.2,-7.955773592,116.26396174999999,2,3.727237276,3.137242471,14.0,840,0.007897288341024109
-8.0_116.30000000000001,-7.957261011666667,116.33098059999999,6,3.539054946,3.2038094891666664,24.333333333333332,831,0.008342575767606315
-8.0_116.4,-7.977540890396688,116.44620132327475,6,3.959039773,3.6032044559666256,57.333333333333336,970,0.009589657956718371
-8.0_116.5,-7.9820325525,116.5338782,2,3.749944048,3.732779324,12.5,1012,0.00963330299370064
-8.0_116.60000000000001,-7.963506460078552,116.64718245771485,4,4.77591377,3.1767123016575756,17.75,900,0.00803713667358986
-8.0_116.7,-7.9294502735000005,116.73176955,2,3.616694173,3.2277134435,152.5,740,0.005990244809471662
-8.0_116.80000000000001,-7.973483323892212,116.86732671904296,4,4.47673599,2.8593588710335367,84.5,804,0.006789772398926966
-8.0_116.9,-7.956293106079102,116.94375610351562,1,3.5238881173186147,3.5238881173186147,295.0,718,0.006020039258420528
-8.0_117.0,-7.943364302666667,117.08033246666666,3,4.518042244,3.454865713666667,189.33333333333334,642,0.0067006334483379415
-8.0_117.10000000000001,-7.959972500760956,117.16309642189941,8,4.918634745,3.1317379891172763,16.875,662,0.00823021967592817
-8.0_117.2,-7.950823710524927,117.26733598086915,20,4.849093215,3.502918890413391,100.35,774,0.010502076294630005
-8.0_117.30000000000001,-7.947655842553569,117.35518549559045,26,4.366900502361792,3.08779618128627,67.38461538461539,903,0.012725550896963408
-8.0_117.4,-7.937844976381135,117.46027065684571,30,4.8437242,3.300896153586449,71.46666666666667,1138,0.0153271281822446
-8.0_117.5,-7.945802241839462,117.56103671793095,62,5.313053094,3.070532705211615,32.29032258064516,1230,0.017682105430756077
-8.0_117.60000000000001,-7.942099371361021,117.65518008651553,74,5.0036915,2.959706726416019,17.243243243243242,1239,0.01889912751223984
-8.0_117.7,-7.950603766979084,117.73465926107338,46,4.792778290987735,3.177621095148018,31.804347826086957,1286,0.019322570702268446
-8.0_117.80000000000001,-7.956625755333716,117.84173138708732,31,4.616789418,3.1578995028253387,18.806451612903224,1256,0.018041140625967296
-8.0_117.9,-7.964919686310913,117.92298794608155,8,4.006459413,3.2800685907757856,46.625,1229,0.016206777973592837
-8.0_118.0,-7.9583594321392095,118.07594756580079,5,3.716104089,3.1518115722497866,50.4,1105,0.011549670211863428
-8.0_118.10000000000001,-7.957695376571126,118.17287901620008,9,4.180415762,3.152634320633235,15.555555555555555,1124,0.009975271193568155
-8.0_118.2,-7.972517967,118.231546325,4,3.250046,2.88045935425,19.25,1118,0.010058581510218751
-8.0_118.30000000000001,-7.952977462,118.34187288000001,5,4.8187818,3.5148495457999998,33.4,982,0.010932058522932607
-8.0_118.4,-7.95404392825,118.4519107625,8,3.6993633,3.197008521875,19.5,1006,0.013560459425133405
-8.0_118.5,-7.942991759735975,118.54584829720051,18,4.34897446,3.2575897468513593,43.333333333333336,1064,0.015922202463925336
-8.0_118.60000000000001,-7.94111627584,118.636715696,25,4.240176195,3.04970252876,36.48,1127,0.017229957288707933
-8.0_118.7,-7.937980481394658,118.75535471964453,24,4.392303157,3.014933755292951,26.64,1145,0.017104021708667327
-8.0_118.80000000000001,-7.943132363816951,118.8506415002554,13,4.490771,3.1595610468449777,36.53846153846154,1142,0.01573577363698158
-8.0_118.9,-7.950762133432674,118.9582469361854,13,4.4043922,3.2362335169054868,17.846153846153847,1037,0.013473335259871561
-8.0_119.0,-7.949860017879293,119.0409814917155,12,3.408146619,2.7981870978290693,29.583333333333332,886,0.011505181008808851
-8.0_119.10000000000001,-7.9622139945,119.16204845,2,5.446397707,4.6125019035,10.0,719,0.008516032260329905
-8.0_119.30000000000001,-7.992044926,119.3200378,1,3.601044603,3.601044603,281.0,693,0.0061257805148366845
-8.0_119.4,-7.920983983454346,119.46546371501954,5,4.108218168,3.460134983251463,309.0,559,0.0052307192995810796
-8.0_119.60000000000001,-7.941868209800001,119.64727631999999,5,3.600821893,3.151825642,97.0,704,0.005775934879233181
-8.0_119.7,-7.9466996194999995,119.73734029999999,6,4.043475577,3.142258547166667,10.0,759,0.006100776218297401
-8.0_119.80000000000001,-7.984655857,119.854599,1,3.402998567,3.402998567,26.0,783,0.007333528046427634
-8.0_119.9,-7.99795723,119.910614,1,3.040016467,3.040016467,13.0,749,0.007652406881023901
-8.0_120.0,-7.917699019133707,120.06408946246745,3,3.184154048,2.6337131240521723,23.0,560,0.005676630480355527
-8.0_120.10000000000001,-7.949981451,120.13444905,2,3.616547008,3.2502474635,19.0,643,0.006530742036923694
-8.0_120.2,-7.9379021445,120.26180041250001,8,4.4158072,3.208205677625,64.125,742,0.007597888106409247
-8.0_120.30000000000001,-7.972148433999999,120.372709575,4,4.1709595,3.30946074775,10.0,779,0.010190690046664905
-8.0_120.4,-7.968857731721436,120.46338324796223,15,4.245967502,3.1425663735175946,18.333333333333332,752,0.011811831063562608
-8.0_120.5,-7.961351318341143,120.56501313176953,25,3.983317764,3.264638686458005,16.52,689,0.012530031740441362
-8.0_120.60000000000001,-7.968512195142858,120.66177323428572,35,4.710677765,3.453506322257143,15.028571428571428,664,0.011925331404656538
-8.0_120.7,-7.967687618567568,120.73584920270271,37,4.713583622,3.2820022893783785,12.72972972972973,622,0.010335561464292207
-8.0_120.80000000000001,-7.9866645335,120.89309689999999,2,3.752279195,3.513784904,10.0,590,0.006242872930592769
-8.0_120.9,-7.9470252988951176,120.92524261894532,5,3.846416273,2.973538210454941,32.0,506,0.00507996067619527
-8.0_121.2,-7.960418224,121.2309799,1,3.154356685,3.154356685,10.0,215,0.00210694362946604
-8.0_121.60000000000001,-7.960940679,121.66160076666667,3,5.620053584,4.492202913666667,113.66666666666667,228,0.002094048240486392
-8.0_121.7,-7.930669308,121.7607117,1,3.800262518,3.800262518,10.0,248,0.0022084320861456594
-8.0_121.80000000000001,-7.963300347500001,121.864385625,4,3.861728178,3.66826795575,12.5,215,0.0024518323696017664
-8.0_121.9,-7.9902386665,121.90678025,2,3.926084523,3.709576508,17.5,209,0.0026179874536252624
-8.0_122.0,-7.977086544,122.0286331,1,2.873268269,2.873268269,10.0,374,0.003150882924859112
-8.0_122.2,-7.92295742,122.2939224,1,5.619933134,5.619933134,10.0,568,0.0070796049246009555
-8.0_122.30000000000001,-7.947637430754899,122.36799570634115,15,4.072387569,3.314033394838261,43.06666666666667,551,0.008024134219720635
-8.0_122.4,-7.966405651818182,122.44517898181817,22,4.27728184,3.4081753955454546,57.5,556,0.008414364980726802
-8.0_122.5,-7.94207286325,122.50799119999999,4,4.5517628,3.68701736575,143.75,561,0.008249329323723055
-8.0_122.60000000000001,-7.986237193407877,122.6649043375,3,4.088134984187753,3.540027360729251,105.33333333333333,517,0.00646848682068448
